This is dummy data,,,,,,,,
,,,,,,,,
,,,,,,,,
,Date,Franchise,City,Product,Sales,Profit,Target Profit,Target Sales
,1-Jan-23,M1,Mumbai,Green Tea,$98.00,$29.00,$30.00,$80.00
,1-Feb-23,M1,Mumbai,Green Tea,$121.00,$47.00,$60.00,$130.00
,1-Mar-23,M1,Mumbai,Green Tea,$53.00,$15.00,$20.00,$50.00
,1-Apr-23,M1,Mumbai,Green Tea,$198.00,$83.00,$100.00,$210.00
,1-May-23,M1,Mumbai,Green Tea,$180.00,$54.00,$50.00,$120.00
,1-Jun-23,M1,Mumbai,Green Tea,$75.00,-$4.00,$0.00,$60.00
,1-Jul-23,M1,Mumbai,Green Tea,$62.00,$18.00,$30.00,$60.00
,1-Aug-23,M1,Mumbai,Green Tea,$43.00,$32.00,$30.00,$40.00
,1-Sep-23,M1,Mumbai,Green Tea,$32.00,-$340.00,,$0.00
,1-Oct-23,M1,Mumbai,Green Tea,$214.00,$74.00,$60.00,$140.00
,1-Nov-23,M1,Mumbai,Green Tea,$75.00,-$4.00,$10.00,$50.00
,1-Dec-23,M1,Mumbai,Green Tea,$150.00,$0.00,$10.00,$100.00
,1-Jan-24,M1,Mumbai,Green Tea,$106.00,$32.00,$40.00,$90.00
,1-Feb-24,M1,Mumbai,Green Tea,$121.00,$47.00,$60.00,$130.00
,1-Mar-24,M1,Mumbai,Green Tea,$53.00,$16.00,$20.00,$50.00
,1-Apr-24,M1,Mumbai,Green Tea,$198.00,$83.00,$100.00,$210.00
,1-May-24,M1,Mumbai,Green Tea,$170.00,$48.00,$40.00,$110.00
,1-Jun-24,M1,Mumbai,Green Tea,$79.00,-$2.00,,$60.00
,1-Jul-24,M1,Mumbai,Green Tea,$62.00,$18.00,$30.00,$60.00
,1-Aug-24,M1,Mumbai,Green Tea,$43.00,$32.00,$30.00,$40.00
,1-Sep-24,M1,Mumbai,Green Tea,$26.00,-$365.00,,$0.00
,1-Oct-24,M1,Mumbai,Green Tea,$267.00,$98.00,$70.00,$180.00
,1-Nov-24,M1,Mumbai,Green Tea,$65.00,-$8.00,$10.00,$40.00
,1-Dec-24,M1,Mumbai,Green Tea,$150.00,$0.00,$10.00,$100.00
,1-Jan-25,M1,Mumbai,Green Tea,$99.00,$30.00,$30.00,$80.00
,1-Feb-25,M1,Mumbai,Green Tea,$130.00,$52.00,$70.00,$140.00
,1-Mar-25,M1,Mumbai,Green Tea,$49.00,$12.00,$20.00,$50.00
,1-Apr-25,M1,Mumbai,Green Tea,$210.00,$89.00,$100.00,$220.00
,1-May-25,M1,Mumbai,Green Tea,$160.00,$43.00,$30.00,$100.00
,1-Jun-25,M1,Mumbai,Green Tea,$81.00,-$2.00,$0.00,$70.00
,1-Jul-25,M1,Mumbai,Green Tea,$57.00,$17.00,$30.00,$60.00
,1-Aug-25,M1,Mumbai,Green Tea,$43.00,$32.00,$30.00,$40.00
,1-Sep-25,M1,Mumbai,Green Tea,$18.00,-$380.00,,$0.00
,1-Oct-25,M1,Mumbai,Green Tea,$273.00,$101.00,$70.00,$180.00
,1-Nov-25,M1,Mumbai,Green Tea,$76.00,-$3.00,$10.00,$50.00
,1-Dec-25,M1,Mumbai,Green Tea,$154.00,$2.00,$10.00,$100.00
,1-Jan-26,M1,Mumbai,Green Tea,$99.00,$29.00,$30.00,$80.00
,1-Feb-26,M1,Mumbai,Green Tea,$144.00,$58.00,$70.00,$150.00
,1-Mar-26,M1,Mumbai,Green Tea,$44.00,$10.00,$20.00,$40.00
,1-Apr-26,M1,Mumbai,Green Tea,$230.00,$99.00,$120.00,$240.00
,1-May-26,M1,Mumbai,Green Tea,$135.00,$32.00,$30.00,$90.00
,1-Jun-26,M1,Mumbai,Green Tea,$82.00,$0.00,$0.00,$70.00
,1-Jul-26,M1,Mumbai,Green Tea,$51.00,$15.00,$20.00,$50.00
,1-Aug-26,M1,Mumbai,Green Tea,$43.00,$32.00,$30.00,$40.00
,1-Sep-26,M1,Mumbai,Green Tea,$37.00,-$369.00,,$0.00
,1-Oct-26,M1,Mumbai,Green Tea,$282.00,$105.00,$80.00,$190.00
,1-Nov-26,M1,Mumbai,Green Tea,$78.00,-$3.00,$10.00,$50.00
,1-Dec-26,M1,Mumbai,Green Tea,$128.00,-$3.00,$0.00,$80.00
,1-Jan-21,M2,Mumbai,Green Tea,$94.00,$27.00,$30.00,$80.00
,1-Feb-21,M2,Mumbai,Green Tea,$144.00,$58.00,$70.00,$150.00
,1-Mar-21,M2,Mumbai,Green Tea,$44.00,$9.00,$20.00,$40.00
,1-Apr-21,M2,Mumbai,Green Tea,$230.00,$98.00,$120.00,$240.00
,1-May-21,M2,Mumbai,Green Tea,$131.00,$30.00,$20.00,$80.00
,1-Jun-21,M2,Mumbai,Green Tea,$82.00,$0.00,$0.00,$70.00
,1-Jul-21,M2,Mumbai,Green Tea,$51.00,$15.00,$20.00,$50.00
,1-Aug-21,M2,Mumbai,Green Tea,$43.00,$31.00,$30.00,$40.00
,1-Sep-21,M2,Mumbai,Green Tea,$27.00,-$378.00,,$0.00
,1-Oct-21,M2,Mumbai,Green Tea,$336.00,$129.00,$90.00,$220.00
,1-Nov-21,M2,Mumbai,Green Tea,$89.00,$1.00,$20.00,$60.00
,1-Dec-21,M2,Mumbai,Green Tea,$113.00,-$5.00,$0.00,$70.00
,1-Jan-22,M2,Mumbai,Green Tea,$155.00,$53.00,$50.00,$130.00
,1-Feb-22,M2,Mumbai,Green Tea,$154.00,$63.00,$80.00,$160.00
,1-Mar-22,M2,Mumbai,Green Tea,$41.00,$9.00,$20.00,$40.00
,1-Apr-22,M2,Mumbai,Green Tea,$245.00,$105.00,$130.00,$260.00
,1-May-22,M2,Mumbai,Green Tea,$131.00,$30.00,$20.00,$80.00
,1-Jun-22,M2,Mumbai,Green Tea,$86.00,$1.00,$0.00,$70.00
,1-Jul-22,M2,Mumbai,Green Tea,$47.00,$12.00,$20.00,$50.00
,1-Aug-22,M2,Mumbai,Green Tea,$43.00,$31.00,$30.00,$40.00
,1-Sep-22,M2,Mumbai,Green Tea,$21.00,-$404.00,,$0.00
,1-Oct-22,M2,Mumbai,Green Tea,$277.00,$102.00,$70.00,$180.00
,1-Nov-22,M2,Mumbai,Green Tea,$65.00,-$9.00,$10.00,$40.00
,1-Dec-22,M2,Mumbai,Green Tea,$105.00,-$8.00,$10.00,$70.00
,1-Jan-23,M2,Mumbai,Green Tea,$140.00,$47.00,$50.00,$120.00
,1-Feb-23,M2,Mumbai,Green Tea,$126.00,$49.00,$60.00,$130.00
,1-Mar-23,M2,Mumbai,Green Tea,$50.00,$13.00,$20.00,$50.00
,1-Apr-23,M2,Mumbai,Green Tea,$199.00,$84.00,$100.00,$210.00
,1-May-23,M2,Mumbai,Green Tea,$150.00,$39.00,$40.00,$100.00
,1-Jun-23,M2,Mumbai,Green Tea,$91.00,$2.00,$10.00,$80.00
,1-Jul-23,M2,Mumbai,Green Tea,$57.00,$17.00,$30.00,$60.00
,1-Aug-23,M2,Mumbai,Green Tea,$43.00,$31.00,$30.00,$40.00
,1-Sep-23,M2,Mumbai,Green Tea,$19.00,-$430.00,,$0.00
,1-Oct-23,M2,Mumbai,Green Tea,$230.00,$81.00,$60.00,$150.00
,1-Nov-23,M2,Mumbai,Green Tea,$54.00,-$13.00,$0.00,$30.00
,1-Dec-23,M2,Mumbai,Green Tea,$149.00,$2.00,$10.00,$100.00
,1-Jan-24,M2,Mumbai,Green Tea,$205.00,$74.00,$80.00,$140.00
,1-Feb-24,M2,Mumbai,Green Tea,$118.00,$46.00,$60.00,$120.00
,1-Mar-24,M2,Mumbai,Green Tea,$53.00,$15.00,$30.00,$50.00
,1-Apr-24,M2,Mumbai,Green Tea,$187.00,$78.00,$100.00,$200.00
,1-May-24,M2,Mumbai,Green Tea,$182.00,$56.00,$50.00,$80.00
,1-Jun-24,M2,Mumbai,Green Tea,$77.00,-$3.00,$10.00,$40.00
,1-Jul-24,M2,Mumbai,Green Tea,$60.00,$18.00,$40.00,$60.00
,1-Aug-24,M2,Mumbai,Green Tea,$43.00,$32.00,$40.00,$40.00
,1-Sep-24,M2,Mumbai,Green Tea,$21.00,-$363.00,,$0.00
,1-Oct-24,M2,Mumbai,Green Tea,$218.00,$76.00,$50.00,$100.00
,1-Nov-24,M2,Mumbai,Green Tea,$56.00,-$12.00,$10.00,$20.00
,1-Dec-24,M2,Mumbai,Green Tea,$144.00,$0.00,$10.00,$60.00
,1-Jan-25,M2,Mumbai,Green Tea,$200.00,$70.00,$60.00,$160.00
,1-Feb-25,M2,Mumbai,Green Tea,$78.00,$28.00,$40.00,$80.00
,1-Mar-25,M2,Mumbai,Green Tea,$80.00,$29.00,$40.00,$80.00
,1-Apr-25,M2,Mumbai,Green Tea,$123.00,$47.00,$50.00,$120.00
,1-May-25,M2,Mumbai,Green Tea,$189.00,$59.00,$40.00,$130.00
,1-Jun-25,M2,Mumbai,Green Tea,$74.00,-$4.00,$0.00,$60.00
,1-Jul-25,M2,Mumbai,Green Tea,$90.00,$33.00,$40.00,$90.00
,1-Aug-25,M2,Mumbai,Green Tea,$43.00,$32.00,$30.00,$40.00
,1-Sep-25,M2,Mumbai,Green Tea,$32.00,-$340.00,,$0.00
,1-Oct-25,M2,Mumbai,Green Tea,$245.00,$89.00,$70.00,$170.00
,1-Nov-25,M2,Mumbai,Green Tea,$76.00,-$3.00,$0.00,$50.00
,1-Dec-25,M2,Mumbai,Green Tea,$147.00,$1.00,$0.00,$100.00
,1-Jan-26,M2,Mumbai,Green Tea,$185.00,$66.00,$60.00,$150.00
,1-Feb-26,M2,Mumbai,Green Tea,$85.00,$30.00,$40.00,$80.00
,1-Mar-26,M2,Mumbai,Green Tea,$73.00,$25.00,$30.00,$70.00
,1-Apr-26,M2,Mumbai,Green Tea,$133.00,$52.00,$60.00,$130.00
,1-May-26,M2,Mumbai,Green Tea,$168.00,$47.00,$50.00,$120.00
,1-Jun-26,M2,Mumbai,Green Tea,$88.00,$2.00,$0.00,$70.00
,1-Jul-26,M2,Mumbai,Green Tea,$82.00,$28.00,$40.00,$80.00
,1-Aug-26,M2,Mumbai,Green Tea,$43.00,$32.00,$30.00,$40.00
,1-Sep-26,M2,Mumbai,Green Tea,$31.00,-$408.00,,$0.00
,1-Oct-26,M2,Mumbai,Green Tea,$320.00,$121.00,$100.00,$230.00
,1-Nov-26,M2,Mumbai,Green Tea,$45.00,-$15.00,$0.00,$30.00
,1-Dec-26,M2,Mumbai,Green Tea,$131.00,-$3.00,,$90.00
,1-Jan-21,B2,Banglore,Green Tea,$112.00,$47.00,$30.00,$80.00
,1-Feb-21,B2,Banglore,Green Tea,$91.00,$44.00,$40.00,$80.00
,1-Mar-21,B2,Banglore,Green Tea,$90.00,$45.00,$40.00,$80.00
,1-Apr-21,B2,Banglore,Green Tea,$150.00,$84.00,$70.00,$140.00
,1-May-21,B2,Banglore,Green Tea,$201.00,$84.00,$50.00,$120.00
,1-Jun-21,B2,Banglore,Green Tea,$85.00,-$6.00,$0.00,$60.00
,1-Jul-21,B2,Banglore,Green Tea,$105.00,$55.00,$40.00,$100.00
,1-Aug-21,B2,Banglore,Green Tea,$48.00,$17.00,$20.00,$40.00
,1-Sep-21,B2,Banglore,Green Tea,$19.00,-$552.00,,$0.00
,1-Oct-21,B2,Banglore,Green Tea,$224.00,$104.00,$50.00,$130.00
,1-Nov-21,B2,Banglore,Green Tea,$73.00,-$14.00,$10.00,$40.00
,1-Dec-21,B2,Banglore,Green Tea,$201.00,$12.00,$20.00,$120.00
,1-Jan-22,B2,Banglore,Green Tea,$107.00,$45.00,$30.00,$80.00
,1-Feb-22,B2,Banglore,Green Tea,$123.00,$65.00,$60.00,$120.00
,1-Mar-22,B2,Banglore,Green Tea,$60.00,$25.00,$30.00,$60.00
,1-Apr-22,B2,Banglore,Green Tea,$201.00,$117.00,$90.00,$200.00
,1-May-22,B2,Banglore,Green Tea,$201.00,$86.00,$50.00,$120.00
,1-Jun-22,B2,Banglore,Green Tea,$79.00,-$6.00,$0.00,$60.00
,1-Jul-22,B2,Banglore,Green Tea,$70.00,$31.00,$40.00,$70.00
,1-Aug-22,B2,Banglore,Green Tea,$46.00,$47.00,$30.00,$40.00
,1-Sep-22,B2,Banglore,Green Tea,$25.00,-$508.00,,$0.00
,1-Oct-22,B2,Banglore,Green Tea,$220.00,$105.00,$60.00,$140.00
,1-Nov-22,B2,Banglore,Green Tea,$72.00,-$9.00,$10.00,$40.00
,1-Dec-22,B2,Banglore,Green Tea,$165.00,$4.00,$10.00,$100.00
,1-Jan-23,B2,Banglore,Green Tea,$104.00,$43.00,$30.00,$80.00
,1-Feb-23,B2,Banglore,Green Tea,$129.00,$70.00,$60.00,$130.00
,1-Mar-23,B2,Banglore,Green Tea,$56.00,$22.00,$20.00,$50.00
,1-Apr-23,B2,Banglore,Green Tea,$211.00,$123.00,$100.00,$210.00
,1-May-23,B2,Banglore,Green Tea,$192.00,$80.00,$50.00,$120.00
,1-Jun-23,B2,Banglore,Green Tea,$80.00,-$6.00,$0.00,$60.00
,1-Jul-23,B2,Banglore,Green Tea,$66.00,$27.00,$30.00,$60.00
,1-Aug-23,B2,Banglore,Green Tea,$46.00,$47.00,$30.00,$40.00
,1-Sep-23,B2,Banglore,Green Tea,$34.00,-$505.00,,$0.00
,1-Oct-23,B2,Banglore,Green Tea,$228.00,$110.00,$60.00,$140.00
,1-Nov-23,B2,Banglore,Green Tea,$80.00,-$6.00,$10.00,$50.00
,1-Dec-23,B2,Banglore,Green Tea,$160.00,$0.00,$10.00,$100.00
,1-Jan-24,B2,Banglore,Green Tea,$113.00,$47.00,$40.00,$90.00
,1-Feb-24,B2,Banglore,Green Tea,$129.00,$70.00,$60.00,$130.00
,1-Mar-24,B2,Banglore,Green Tea,$56.00,$24.00,$20.00,$50.00
,1-Apr-24,B2,Banglore,Green Tea,$211.00,$123.00,$100.00,$210.00
,1-May-24,B2,Banglore,Green Tea,$181.00,$71.00,$40.00,$110.00
,1-Jun-24,B2,Banglore,Green Tea,$84.00,-$3.00,,$60.00
,1-Jul-24,B2,Banglore,Green Tea,$66.00,$27.00,$30.00,$60.00
,1-Aug-24,B2,Banglore,Green Tea,$46.00,$47.00,$30.00,$40.00
,1-Sep-24,B2,Banglore,Green Tea,$28.00,-$542.00,,$0.00
,1-Oct-24,B2,Banglore,Green Tea,$285.00,$145.00,$70.00,$180.00
,1-Nov-24,B2,Banglore,Green Tea,$69.00,-$12.00,$10.00,$40.00
,1-Dec-24,B2,Banglore,Green Tea,$160.00,$0.00,$10.00,$100.00
,1-Jan-25,B2,Banglore,Green Tea,$98.00,$41.00,$30.00,$80.00
,1-Feb-25,B2,Banglore,Green Tea,$129.00,$72.00,$70.00,$140.00
,1-Mar-25,B2,Banglore,Green Tea,$49.00,$17.00,$20.00,$50.00
,1-Apr-25,B2,Banglore,Green Tea,$208.00,$123.00,$100.00,$220.00
,1-May-25,B2,Banglore,Green Tea,$159.00,$59.00,$30.00,$100.00
,1-Jun-25,B2,Banglore,Green Tea,$80.00,-$3.00,$0.00,$70.00
,1-Jul-25,B2,Banglore,Green Tea,$56.00,$23.00,$30.00,$60.00
,1-Aug-25,B2,Banglore,Green Tea,$43.00,$44.00,$30.00,$40.00
,1-Sep-25,B2,Banglore,Green Tea,$18.00,-$524.00,,$0.00
,1-Oct-25,B2,Banglore,Green Tea,$271.00,$139.00,$70.00,$180.00
,1-Nov-25,B2,Banglore,Green Tea,$75.00,-$4.00,$10.00,$50.00
,1-Dec-25,B2,Banglore,Green Tea,$153.00,$3.00,$10.00,$100.00
,1-Jan-26,B2,Banglore,Green Tea,$98.00,$40.00,$30.00,$80.00
,1-Feb-26,B2,Banglore,Green Tea,$143.00,$80.00,$70.00,$150.00
,1-Mar-26,B2,Banglore,Green Tea,$44.00,$14.00,$20.00,$40.00
,1-Apr-26,B2,Banglore,Green Tea,$228.00,$137.00,$120.00,$240.00
,1-May-26,B2,Banglore,Green Tea,$134.00,$44.00,$30.00,$90.00
,1-Jun-26,B2,Banglore,Green Tea,$81.00,$0.00,$0.00,$70.00
,1-Jul-26,B2,Banglore,Green Tea,$51.00,$21.00,$20.00,$50.00
,1-Aug-26,B2,Banglore,Green Tea,$43.00,$44.00,$30.00,$40.00
,1-Sep-26,B2,Banglore,Green Tea,$37.00,-$509.00,,$0.00
,1-Oct-26,B2,Banglore,Green Tea,$279.00,$145.00,$80.00,$190.00
,1-Nov-26,B2,Banglore,Green Tea,$77.00,-$4.00,$10.00,$50.00
,1-Dec-26,B2,Banglore,Green Tea,$127.00,-$4.00,$0.00,$80.00
,1-Jan-21,H1,Hyderabad,Green Tea,$93.00,$37.00,$30.00,$80.00
,1-Feb-21,H1,Hyderabad,Green Tea,$143.00,$80.00,$70.00,$150.00
,1-Mar-21,H1,Hyderabad,Green Tea,$44.00,$12.00,$20.00,$40.00
,1-Apr-21,H1,Hyderabad,Green Tea,$228.00,$135.00,$120.00,$240.00
,1-May-21,H1,Hyderabad,Green Tea,$130.00,$41.00,$20.00,$80.00
,1-Jun-21,H1,Hyderabad,Green Tea,$81.00,$0.00,$0.00,$70.00
,1-Jul-21,H1,Hyderabad,Green Tea,$51.00,$21.00,$20.00,$50.00
,1-Aug-21,H1,Hyderabad,Green Tea,$43.00,$43.00,$30.00,$40.00
,1-Sep-21,H1,Hyderabad,Green Tea,$27.00,-$522.00,,$0.00
,1-Oct-21,H1,Hyderabad,Green Tea,$333.00,$178.00,$90.00,$220.00
,1-Nov-21,H1,Hyderabad,Green Tea,$88.00,$1.00,$20.00,$60.00
,1-Dec-21,H1,Hyderabad,Green Tea,$112.00,-$7.00,$0.00,$70.00
,1-Jan-22,H1,Hyderabad,Green Tea,$154.00,$73.00,$50.00,$130.00
,1-Feb-22,H1,Hyderabad,Green Tea,$153.00,$87.00,$80.00,$160.00
,1-Mar-22,H1,Hyderabad,Green Tea,$41.00,$12.00,$20.00,$40.00
,1-Apr-22,H1,Hyderabad,Green Tea,$243.00,$145.00,$130.00,$260.00
,1-May-22,H1,Hyderabad,Green Tea,$130.00,$41.00,$20.00,$80.00
,1-Jun-22,H1,Hyderabad,Green Tea,$85.00,$1.00,$0.00,$70.00
,1-Jul-22,H1,Hyderabad,Green Tea,$47.00,$17.00,$20.00,$50.00
,1-Aug-22,H1,Hyderabad,Green Tea,$43.00,$43.00,$30.00,$40.00
,1-Sep-22,H1,Hyderabad,Green Tea,$21.00,-$558.00,,$0.00
,1-Oct-22,H1,Hyderabad,Green Tea,$275.00,$141.00,$70.00,$180.00
,1-Nov-22,H1,Hyderabad,Green Tea,$64.00,-$12.00,$10.00,$40.00
,1-Dec-22,H1,Hyderabad,Green Tea,$104.00,-$11.00,$10.00,$70.00
,1-Jan-23,H1,Hyderabad,Green Tea,$149.00,$70.00,$50.00,$120.00
,1-Feb-23,H1,Hyderabad,Green Tea,$134.00,$73.00,$60.00,$130.00
,1-Mar-23,H1,Hyderabad,Green Tea,$53.00,$19.00,$20.00,$50.00
,1-Apr-23,H1,Hyderabad,Green Tea,$212.00,$125.00,$100.00,$210.00
,1-May-23,H1,Hyderabad,Green Tea,$160.00,$58.00,$40.00,$100.00
,1-Jun-23,H1,Hyderabad,Green Tea,$97.00,$3.00,$10.00,$80.00
,1-Jul-23,H1,Hyderabad,Green Tea,$61.00,$25.00,$30.00,$60.00
,1-Aug-23,H1,Hyderabad,Green Tea,$46.00,$46.00,$30.00,$40.00
,1-Sep-23,H1,Hyderabad,Green Tea,$20.00,-$638.00,,$0.00
,1-Oct-23,H1,Hyderabad,Green Tea,$245.00,$120.00,$60.00,$150.00
,1-Nov-23,H1,Hyderabad,Green Tea,$58.00,-$19.00,$0.00,$30.00
,1-Dec-23,H1,Hyderabad,Green Tea,$159.00,$3.00,$10.00,$100.00
,1-Jan-24,H1,Hyderabad,Green Tea,$218.00,$110.00,$80.00,$140.00
,1-Feb-24,H1,Hyderabad,Green Tea,$126.00,$68.00,$60.00,$120.00
,1-Mar-24,H1,Hyderabad,Green Tea,$56.00,$22.00,$30.00,$50.00
,1-Apr-24,H1,Hyderabad,Green Tea,$199.00,$116.00,$100.00,$200.00
,1-May-24,H1,Hyderabad,Green Tea,$194.00,$83.00,$50.00,$80.00
,1-Jun-24,H1,Hyderabad,Green Tea,$82.00,-$4.00,$10.00,$40.00
,1-Jul-24,H1,Hyderabad,Green Tea,$64.00,$27.00,$40.00,$60.00
,1-Aug-24,H1,Hyderabad,Green Tea,$46.00,$47.00,$40.00,$40.00
,1-Sep-24,H1,Hyderabad,Green Tea,$22.00,-$539.00,,$0.00
,1-Oct-24,H1,Hyderabad,Green Tea,$232.00,$113.00,$50.00,$100.00
,1-Nov-24,H1,Hyderabad,Green Tea,$60.00,-$18.00,$10.00,$20.00
,1-Dec-24,H1,Hyderabad,Green Tea,$153.00,$0.00,$10.00,$60.00
,1-Jan-25,H1,Hyderabad,Green Tea,$213.00,$104.00,$60.00,$160.00
,1-Feb-25,H1,Hyderabad,Green Tea,$83.00,$42.00,$40.00,$80.00
,1-Mar-25,H1,Hyderabad,Green Tea,$85.00,$43.00,$40.00,$80.00
,1-Apr-25,H1,Hyderabad,Green Tea,$131.00,$70.00,$50.00,$120.00
,1-May-25,H1,Hyderabad,Green Tea,$201.00,$88.00,$40.00,$130.00
,1-Jun-25,H1,Hyderabad,Green Tea,$79.00,-$6.00,$0.00,$60.00
,1-Jul-25,H1,Hyderabad,Green Tea,$96.00,$49.00,$40.00,$90.00
,1-Aug-25,H1,Hyderabad,Green Tea,$46.00,$47.00,$30.00,$40.00
,1-Sep-25,H1,Hyderabad,Green Tea,$34.00,-$505.00,,$0.00
,1-Oct-25,H1,Hyderabad,Green Tea,$261.00,$132.00,$70.00,$170.00
,1-Nov-25,H1,Hyderabad,Green Tea,$81.00,-$4.00,$0.00,$50.00
,1-Dec-25,H1,Hyderabad,Green Tea,$157.00,$1.00,$0.00,$100.00
,1-Jan-26,H1,Hyderabad,Green Tea,$197.00,$98.00,$60.00,$150.00
,1-Feb-26,H1,Hyderabad,Green Tea,$91.00,$45.00,$40.00,$80.00
,1-Mar-26,H1,Hyderabad,Green Tea,$78.00,$37.00,$30.00,$70.00
,1-Apr-26,H1,Hyderabad,Green Tea,$142.00,$77.00,$60.00,$130.00
,1-May-26,H1,Hyderabad,Green Tea,$179.00,$70.00,$50.00,$120.00
,1-Jun-26,H1,Hyderabad,Green Tea,$94.00,$3.00,$0.00,$70.00
,1-Jul-26,H1,Hyderabad,Green Tea,$87.00,$42.00,$40.00,$80.00
,1-Aug-26,H1,Hyderabad,Green Tea,$46.00,$47.00,$30.00,$40.00
,1-Sep-26,H1,Hyderabad,Green Tea,$33.00,-$605.00,,$0.00
,1-Oct-26,H1,Hyderabad,Green Tea,$341.00,$180.00,$100.00,$230.00
,1-Nov-26,H1,Hyderabad,Green Tea,$48.00,-$22.00,$0.00,$30.00
,1-Dec-26,H1,Hyderabad,Green Tea,$140.00,-$4.00,,$90.00
,1-Jan-21,M3,Mumbai,Green Tea,$121.00,$36.00,$50.00,$90.00
,1-Feb-21,M3,Mumbai,Green Tea,$127.00,$70.00,$80.00,$160.00
,1-Mar-21,M3,Mumbai,Green Tea,$121.00,$34.00,$80.00,$160.00
,1-Apr-21,M3,Mumbai,Green Tea,$218.00,$110.00,$140.00,$290.00
,1-May-21,M3,Mumbai,Green Tea,$82.00,-$3.00,$30.00,$100.00
,1-Jun-21,M3,Mumbai,Green Tea,$153.00,$31.00,$90.00,$210.00
,1-Jul-21,M3,Mumbai,Green Tea,$118.00,$33.00,$80.00,$150.00
,1-Aug-21,M3,Mumbai,Green Tea,$178.00,$83.00,$110.00,$230.00
,1-Sep-21,M3,Mumbai,Green Tea,$98.00,$40.00,$40.00,$90.00
,1-Oct-21,M3,Mumbai,Green Tea,$439.00,$206.00,$140.00,$400.00
,1-Nov-21,M3,Mumbai,Green Tea,$121.00,$47.00,$40.00,$110.00
,1-Dec-21,M3,Mumbai,Green Tea,$210.00,$93.00,$60.00,$170.00
,1-Jan-22,M3,Mumbai,Green Tea,$484.00,$481.00,$300.00,$400.00
,1-Feb-22,M3,Mumbai,Green Tea,$664.00,$350.00,$230.00,$560.00
,1-Mar-22,M3,Mumbai,Green Tea,$522.00,$258.00,$230.00,$580.00
,1-Apr-22,M3,Mumbai,Green Tea,$664.00,$349.00,$310.00,$740.00
,1-May-22,M3,Mumbai,Green Tea,$68.00,$7.00,$20.00,$60.00
,1-Jun-22,M3,Mumbai,Green Tea,$196.00,$56.00,$40.00,$180.00
,1-Jul-22,M3,Mumbai,Green Tea,$239.00,$24.00,$30.00,$220.00
,1-Aug-22,M3,Mumbai,Green Tea,$346.00,$181.00,$130.00,$290.00
,1-Sep-22,M3,Mumbai,Green Tea,$116.00,$30.00,$30.00,$90.00
,1-Oct-22,M3,Mumbai,Green Tea,$123.00,$65.00,$60.00,$130.00
,1-Nov-22,M3,Mumbai,Green Tea,$116.00,$30.00,$30.00,$120.00
,1-Dec-22,M3,Mumbai,Green Tea,$213.00,$105.00,$90.00,$230.00
,1-Jan-23,M3,Mumbai,Green Tea,$79.00,-$6.00,$10.00,$80.00
,1-Feb-23,M3,Mumbai,Green Tea,$136.00,$21.00,$40.00,$150.00
,1-Mar-23,M3,Mumbai,Green Tea,$132.00,$40.00,$50.00,$140.00
,1-Apr-23,M3,Mumbai,Green Tea,$166.00,$74.00,$70.00,$180.00
,1-May-23,M3,Mumbai,Green Tea,$106.00,$43.00,$30.00,$90.00
,1-Jun-23,M3,Mumbai,Green Tea,$569.00,$288.00,$190.00,$520.00
,1-Jul-23,M3,Mumbai,Green Tea,$108.00,$36.00,$20.00,$90.00
,1-Aug-23,M3,Mumbai,Green Tea,$236.00,$108.00,$80.00,$190.00
,1-Sep-23,M3,Mumbai,Green Tea,$543.00,$579.00,$360.00,$450.00
,1-Oct-23,M3,Mumbai,Green Tea,$745.00,$402.00,$250.00,$620.00
,1-Nov-23,M3,Mumbai,Green Tea,$559.00,$279.00,$240.00,$620.00
,1-Dec-23,M3,Mumbai,Green Tea,$745.00,$402.00,$350.00,$830.00
,1-Jan-24,M3,Mumbai,Green Tea,$74.00,$12.00,$10.00,$60.00
,1-Feb-24,M3,Mumbai,Green Tea,$163.00,$39.00,$40.00,$150.00
,1-Mar-24,M3,Mumbai,Green Tea,$266.00,$30.00,$30.00,$240.00
,1-Apr-24,M3,Mumbai,Green Tea,$308.00,$156.00,$110.00,$260.00
,1-May-24,M3,Mumbai,Green Tea,$130.00,$42.00,$30.00,$100.00
,1-Jun-24,M3,Mumbai,Green Tea,$128.00,$68.00,$70.00,$140.00
,1-Jul-24,M3,Mumbai,Green Tea,$130.00,$40.00,$50.00,$140.00
,1-Aug-24,M3,Mumbai,Green Tea,$197.00,$98.00,$100.00,$220.00
,1-Sep-24,M3,Mumbai,Green Tea,$94.00,$1.00,$20.00,$100.00
,1-Oct-24,M3,Mumbai,Green Tea,$104.00,$1.00,$20.00,$110.00
,1-Nov-24,M3,Mumbai,Green Tea,$121.00,$31.00,$50.00,$130.00
,1-Dec-24,M3,Mumbai,Green Tea,$188.00,$86.00,$80.00,$200.00
,1-Jan-25,M3,Mumbai,Green Tea,$87.00,$13.00,$10.00,$60.00
,1-Feb-25,M3,Mumbai,Green Tea,$128.00,$49.00,$20.00,$90.00
,1-Mar-25,M3,Mumbai,Green Tea,$141.00,$76.00,$60.00,$130.00
,1-Apr-25,M3,Mumbai,Green Tea,$42.00,$12.00,$20.00,$40.00
,1-May-25,M3,Mumbai,Green Tea,$567.00,$291.00,$140.00,$380.00
,1-Jun-25,M3,Mumbai,Green Tea,$85.00,$42.00,$30.00,$50.00
